user_id,week_id,current_score,mastery_avg,mastery_std,weak_ratio,action_topic_count,action_avg_difficulty,action_review_ratio,action_planned_time,improvement_last_week,prev_week_time,next_week_score
2009,2,2.8,0.28,0.24,0.56,5,0.53,0.69,291,0.7,388,3.64
2009,3,3.64,0.36,0.24,0.54,1,0.57,0.59,97,0.84,291,4.5
2009,4,4.5,0.45,0.2,0.44,1,0.44,0.49,97,0.86,97,5.01
2009,5,5.01,0.5,0.18,0.44,12,0.89,0.29,646,0.51,97,5.73
2009,6,5.73,0.57,0.07,0.26,4,0.25,0.56,194,0.72,646,6.3
2009,7,6.3,0.63,0.14,0.28,4,0.72,0.67,291,0.57,194,6.98
2009,8,6.98,0.7,0.08,0.2,3,0.68,0.04,194,0.68,291,7.23
2009,9,7.23,0.72,0.08,0.26,4,0.23,0.18,291,0.25,194,7.25
2009,10,7.25,0.72,0.08,0.26,3,0.63,0.78,194,0.02,291,7.61
2010,1,3.8,0.38,0.22,0.66,3,0.45,0.63,200,0.0,0,4.61
2010,2,4.61,0.46,0.17,0.54,6,0.75,0.59,400,0.81,200,5.74
2010,3,5.74,0.57,0.12,0.4,3,0.48,0.23,200,1.13,400,6.51
2010,4,6.51,0.65,0.11,0.36,7,0.6,0.05,300,0.77,200,7.24
2010,5,7.24,0.72,0.02,0.3,0,0.0,0.0,0,0.73,300,7.17
2010,6,7.17,0.72,0.19,0.24,3,0.8,0.37,200,-0.07,0,7.86
2010,7,7.86,0.79,0.06,0.26,10,0.66,0.51,667,0.69,200,8.42
2010,8,8.42,0.84,0.1,0.18,7,0.6,0.1,500,0.56,667,6.72
2010,9,6.72,0.67,0.21,0.42,1,0.73,0.58,100,-1.7,500,7.17
2010,10,7.17,0.72,0.08,0.24,5,0.74,0.58,300,0.45,100,7.59
2011,1,6.0,0.6,0.09,0.4,2,0.79,0.53,134,0.0,0,6.34
2011,2,6.34,0.63,0.11,0.4,2,0.86,0.57,134,0.34,134,7.01
2011,3,7.01,0.7,0.02,0.32,8,0.81,0.25,336,0.67,134,7.48
2011,4,7.48,0.75,0.15,0.28,2,0.36,0.31,134,0.47,336,7.95
2011,5,7.95,0.8,0.02,0.14,3,0.22,0.8,134,0.47,134,8.26
2011,6,8.26,0.83,0.11,0.18,5,0.57,0.06,268,0.31,134,8.79
2011,7,8.79,0.88,0.07,0.08,5,0.8,0.58,268,0.53,268,8.65
2011,8,8.65,0.86,0.04,0.14,5,0.26,0.69,336,-0.14,268,8.69
2011,9,8.69,0.87,0.09,0.14,0,0.0,0.0,0,0.04,336,8.85
2011,10,8.85,0.88,0.07,0.26,1,0.68,0.28,67,0.16,0,8.96
2012,1,3.7,0.37,0.23,0.6,0,0.0,0.0,0,0.0,0,3.75
2012,2,3.75,0.38,0.29,0.48,6,0.64,0.71,406,0.05,0,5.1
2012,3,5.1,0.51,0.21,0.4,0,0.0,0.0,0,1.35,406,5.16
2012,4,5.16,0.52,0.19,0.56,2,0.25,0.12,162,0.06,0,5.77
2012,5,5.77,0.58,0.14,0.52,4,0.37,0.71,244,0.61,162,6.72
2012,6,6.72,0.67,0.2,0.36,4,0.3,0.67,244,0.95,244,7.07
2012,7,7.07,0.71,0.14,0.28,10,0.78,0.49,542,0.35,244,7.66
2012,8,7.66,0.77,0.06,0.14,3,0.87,0.37,162,0.59,542,7.79
2012,9,7.79,0.78,0.09,0.24,6,0.36,0.11,325,0.13,162,7.88
2012,10,7.88,0.79,0.04,0.22,5,0.52,0.05,325,0.09,325,8.42
2013,1,2.4,0.24,0.25,0.82,4,0.86,0.6,313,0.0,0,3.23
2013,2,3.23,0.32,0.22,0.66,6,0.25,0.68,313,0.83,313,4.28
2013,3,4.28,0.43,0.19,0.54,1,0.24,0.04,104,1.05,313,5.29
2013,4,5.29,0.53,0.15,0.54,8,0.81,0.3,522,1.01,104,6.17
2013,5,6.17,0.62,0.08,0.4,1,0.78,0.3,104,0.88,522,6.47
2013,6,6.47,0.65,0.13,0.32,6,0.57,0.66,417,0.3,104,7.09
2013,7,7.09,0.71,0.19,0.22,10,0.41,0.43,696,0.62,417,6.54
2013,8,6.54,0.65,0.14,0.34,6,0.69,0.25,417,-0.55,696,6.38
2013,9,6.38,0.64,0.05,0.44,7,0.78,0.11,417,-0.16,417,5.67
2013,10,5.67,0.57,0.19,0.4,2,0.34,0.48,104,-0.71,417,5.62
2014,1,4.6,0.46,0.2,0.62,2,0.78,0.55,133,0.0,0,5.87
2014,2,5.87,0.59,0.12,0.32,6,0.29,0.38,267,1.27,133,6.18
2014,3,6.18,0.62,0.16,0.18,2,0.74,0.26,133,0.31,267,6.71
2014,4,6.71,0.67,0.08,0.38,0,0.0,0.0,0,0.53,133,6.35
2014,5,6.35,0.64,0.15,0.46,7,0.46,0.34,334,-0.36,0,7.16
2014,6,7.16,0.72,0.08,0.32,0,0.0,0.0,0,0.81,334,6.56
2014,7,6.56,0.66,0.05,0.34,8,0.26,0.35,446,-0.6,0,7.15
2014,8,7.15,0.72,0.07,0.2,6,0.57,0.05,267,0.59,446,7.48
2014,9,7.48,0.75,0.07,0.22,0,0.0,0.0,0,0.33,267,7.47
2014,10,7.47,0.75,0.05,0.32,7,0.38,0.51,334,-0.01,0,7.66
2015,1,3.9,0.39,0.21,0.62,4,0.26,0.21,242,0.0,0,5.02
2015,2,5.02,0.5,0.23,0.54,4,0.77,0.09,242,1.12,242,4.85
2015,3,4.85,0.48,0.23,0.54,9,0.35,0.16,539,-0.17,242,5.4
2015,4,5.4,0.54,0.21,0.36,9,0.52,0.2,404,0.55,539,4.17
2015,5,4.17,0.42,0.17,0.62,5,0.87,0.58,242,-1.23,404,4.63
2015,6,4.63,0.46,0.19,0.48,1,0.25,0.68,80,0.46,242,5.01
2015,7,5.01,0.5,0.16,0.54,2,0.89,0.01,161,0.38,80,5.14
2015,8,5.14,0.51,0.2,0.52,6,0.58,0.06,323,0.13,161,5.31
2015,9,5.31,0.53,0.23,0.38,4,0.77,0.66,323,0.17,323,5.65
2015,10,5.65,0.57,0.09,0.38,7,0.46,0.23,539,0.34,323,6.24
2016,1,3.7,0.37,0.26,0.64,3,0.73,0.38,222,0.0,0,4.13
2016,2,4.13,0.41,0.25,0.6,6,0.87,0.09,334,0.43,222,4.4
2016,3,4.4,0.44,0.22,0.54,9,0.41,0.46,445,0.27,334,5.32
2016,4,5.32,0.53,0.09,0.52,10,0.45,0.27,742,0.92,445,5.63
2016,5,5.63,0.56,0.13,0.34,2,0.77,0.73,111,0.31,742,6.33
2016,6,6.33,0.63,0.03,0.4,8,0.77,0.62,445,0.7,111,6.2
2016,7,6.2,0.62,0.13,0.38,1,0.43,0.36,111,-0.13,445,6.31
2016,8,6.31,0.63,0.17,0.38,5,0.54,0.27,334,0.11,111,6.87
2016,9,6.87,0.69,0.05,0.34,15,0.52,0.28,742,0.56,334,7.31
2016,10,7.31,0.73,0.18,0.24,12,0.25,0.77,557,0.44,742,5.87
2017,1,5.8,0.58,0.22,0.42,4,0.71,0.15,216,0.0,0,5.7
2017,2,5.7,0.57,0.15,0.36,4,0.82,0.65,324,-0.1,216,5.75
2017,3,5.75,0.57,0.16,0.32,10,0.85,0.19,432,0.05,324,6.43
2017,4,6.43,0.64,0.15,0.32,5,0.83,0.13,324,0.68,432,6.44
2017,5,6.44,0.64,0.11,0.38,3,0.64,0.17,216,0.01,324,6.45
2017,6,6.45,0.64,0.16,0.4,1,0.52,0.65,108,0.01,216,6.89
2017,7,6.89,0.69,0.15,0.34,13,0.25,0.13,720,0.44,108,7.39
2017,8,7.39,0.74,0.2,0.34,10,0.71,0.75,540,0.5,720,5.93
2017,9,5.93,0.59,0.18,0.28,1,0.24,0.43,108,-1.46,540,6.13
2017,10,6.13,0.61,0.13,0.5,6,0.62,0.55,432,0.2,108,6.8
2018,1,2.7,0.27,0.3,0.72,5,0.2,0.41,312,0.0,0,4.17
2018,2,4.17,0.42,0.24,0.66,2,0.9,0.27,156,1.47,312,4.87
2018,3,4.87,0.49,0.16,0.52,7,0.56,0.78,390,0.7,156,5.62
2018,4,5.62,0.56,0.2,0.46,5,0.53,0.27,390,0.75,390,6.49
2018,5,6.49,0.65,0.22,0.44,5,0.76,0.46,234,0.87,390,6.89
2018,6,6.89,0.69,0.15,0.3,1,0.5,0.08,78,0.4,234,7.24
2018,7,7.24,0.72,0.15,0.4,5,0.53,0.28,390,0.35,78,7.52
2018,8,7.52,0.75,0.02,0.28,3,0.54,0.71,234,0.28,390,8.09
2018,9,8.09,0.81,0.05,0.1,2,0.34,0.57,156,0.57,234,8.69
2018,10,8.69,0.87,0.04,0.06,0,0.0,0.0,0,0.6,156,8.04
2019,1,2.9,0.29,0.28,0.66,5,0.79,0.62,265,0.0,0,3.57
2019,2,3.57,0.36,0.22,0.8,8,0.65,0.68,443,0.67,265,4.61
2019,3,4.61,0.46,0.15,0.46,2,0.48,0.76,132,1.04,443,5.54
2019,4,5.54,0.55,0.12,0.5,0,0.0,0.0,0,0.93,132,5.37
2019,5,5.37,0.54,0.18,0.46,0,0.0,0.0,0,-0.17,0,5.59
2019,6,5.59,0.56,0.14,0.48,1,0.84,0.11,66,0.22,0,5.35
2019,7,5.35,0.53,0.16,0.44,0,0.0,0.0,0,-0.24,66,4.97
2019,8,4.97,0.5,0.18,0.54,1,0.39,0.08,132,-0.38,0,4.61
2019,9,4.61,0.46,0.14,0.48,3,0.35,0.72,199,-0.36,132,5.22
2019,10,5.22,0.52,0.15,0.52,4,0.62,0.27,265,0.61,199,5.48
2020,1,6.4,0.64,0.11,0.32,4,0.65,0.03,292,0.0,0,7.16
2020,2,7.16,0.72,0.11,0.14,3,0.38,0.66,219,0.76,292,7.48
2020,3,7.48,0.75,0.14,0.2,1,0.31,0.11,73,0.32,219,7.85
2020,4,7.85,0.78,0.02,0.12,2,0.45,0.75,146,0.37,73,8.54
2020,5,8.54,0.85,0.04,0.24,1,0.57,0.07,73,0.69,146,8.59
2020,6,8.59,0.86,0.02,0.08,8,0.59,0.32,365,0.05,73,8.53
2020,7,8.53,0.85,0.02,0.12,5,0.32,0.21,365,-0.06,365,8.77
2020,8,8.77,0.88,0.1,0.22,7,0.28,0.51,365,0.24,365,8.85
2020,9,8.85,0.88,0.11,0.16,2,0.62,0.11,146,0.08,365,8.46
2020,10,8.46,0.85,0.01,0.1,4,0.4,0.67,219,-0.39,146,8.21
2021,1,6.5,0.65,0.17,0.4,4,0.8,0.77,193,0.0,0,6.96
2021,2,6.96,0.7,0.09,0.32,12,0.42,0.65,645,0.46,193,7.51
2021,3,7.51,0.75,0.07,0.16,1,0.88,0.28,96,0.55,645,7.52
2021,4,7.52,0.75,0.06,0.32,1,0.84,0.36,96,0.01,96,7.82
2021,5,7.82,0.78,0.04,0.14,7,0.24,0.58,290,0.3,96,8.29
2021,6,8.29,0.83,0.01,0.16,11,0.53,0.48,484,0.47,290,8.17
2021,7,8.17,0.82,0.09,0.24,4,0.71,0.62,193,-0.12,484,8.52
2021,8,8.52,0.85,0.13,0.26,0,0.0,0.0,0,0.35,193,9.09
2021,9,9.09,0.91,0.03,0.18,9,0.79,0.74,484,0.57,0,9.01
2021,10,9.01,0.9,0.01,0.12,3,0.32,0.19,193,-0.08,484,9.08
2022,1,4.8,0.48,0.13,0.48,5,0.65,0.73,237,0.0,0,5.3
2022,2,5.3,0.53,0.16,0.48,10,0.74,0.62,527,0.5,237,6.12
2022,3,6.12,0.61,0.16,0.28,5,0.8,0.77,316,0.82,527,5.23
2022,4,5.23,0.52,0.14,0.48,0,0.0,0.0,0,-0.89,316,5.21
2022,5,5.21,0.52,0.2,0.52,4,0.68,0.52,237,-0.02,0,5.95
2022,6,5.95,0.6,0.18,0.44,1,0.87,0.49,79,0.74,237,6.6
2022,7,6.6,0.66,0.08,0.26,0,0.0,0.0,0,0.65,79,6.65
2022,8,6.65,0.66,0.15,0.28,0,0.0,0.0,0,0.05,0,6.35
2022,9,6.35,0.64,0.12,0.38,6,0.89,0.65,316,-0.3,0,6.44
2022,10,6.44,0.64,0.04,0.34,2,0.75,0.29,158,0.09,316,6.93
2023,1,6.5,0.65,0.25,0.34,0,0.0,0.0,0,0.0,0,7.08
2023,2,7.08,0.71,0.11,0.34,1,0.67,0.51,50,0.58,0,7.56
2023,3,7.56,0.76,0.0,0.24,3,0.44,0.33,202,0.48,50,7.37
2023,4,7.37,0.74,0.03,0.26,1,0.2,0.53,50,-0.19,202,7.73
2023,5,7.73,0.77,0.1,0.18,7,0.34,0.74,336,0.36,50,8.34
2023,6,8.34,0.83,0.07,0.28,2,0.32,0.6,151,0.61,336,8.97
2023,7,8.97,0.9,0.09,0.0,2,0.83,0.37,151,0.63,151,9.2
2023,8,9.2,0.92,0.08,0.1,2,0.87,0.21,151,0.23,151,9.12
2023,9,9.12,0.91,0.04,0.04,2,0.69,0.49,101,-0.08,151,9.24
2023,10,9.24,0.92,0.01,0.08,1,0.74,0.11,101,0.12,101,8.98
2024,1,2.8,0.28,0.28,0.66,6,0.4,0.25,411,0.0,0,4.03
2024,2,4.03,0.4,0.24,0.56,12,0.47,0.35,685,1.23,411,4.52
2024,3,4.52,0.45,0.21,0.5,12,0.53,0.2,685,0.49,685,3.42
2024,4,3.42,0.34,0.23,0.66,0,0.0,0.0,0,-1.1,685,3.69
2024,5,3.69,0.37,0.19,0.64,8,0.35,0.07,411,0.27,0,4.78
2024,6,4.78,0.48,0.14,0.6,7,0.71,0.4,411,1.09,411,4.49
2024,7,4.49,0.45,0.26,0.56,6,0.81,0.46,411,-0.29,411,4.13
2024,8,4.13,0.41,0.22,0.58,3,0.58,0.1,205,-0.36,411,4.5
2024,9,4.5,0.45,0.27,0.68,1,0.34,0.43,102,0.37,205,5.27
2024,10,5.27,0.53,0.18,0.46,11,0.65,0.26,685,0.77,102,6.21
2025,1,5.5,0.55,0.11,0.36,12,0.61,0.6,554,0.0,0,6.55
2025,2,6.55,0.66,0.06,0.32,8,0.77,0.42,415,1.05,554,5.55
2025,3,5.55,0.55,0.13,0.32,3,0.75,0.37,249,-1.0,415,6.18
2025,4,6.18,0.62,0.18,0.38,0,0.0,0.0,0,0.63,249,6.05
2025,5,6.05,0.6,0.13,0.42,9,0.59,0.68,415,-0.13,0,7.02
2025,6,7.02,0.7,0.06,0.36,1,0.68,0.48,83,0.97,415,7.52
2025,7,7.52,0.75,0.08,0.2,1,0.54,0.57,83,0.5,83,8.23
2025,8,8.23,0.82,0.03,0.24,3,0.74,0.12,249,0.71,83,8.23
2025,9,8.23,0.82,0.06,0.14,1,0.56,0.53,83,0.0,249,8.08
2025,10,8.08,0.81,0.03,0.18,5,0.66,0.44,332,-0.15,83,8.68
2026,1,4.1,0.41,0.16,0.62,9,0.76,0.48,369,0.0,0,4.89
2026,2,4.89,0.49,0.22,0.42,1,0.35,0.04,73,0.79,369,5.39
2026,3,5.39,0.54,0.18,0.54,5,0.64,0.41,295,0.5,73,6.13
2026,4,6.13,0.61,0.16,0.4,0,0.0,0.0,0,0.74,295,6.35
2026,5,6.35,0.64,0.21,0.34,5,0.85,0.07,369,0.22,0,6.85
2026,6,6.85,0.68,0.04,0.3,0,0.0,0.0,0,0.5,369,6.79
2026,7,6.79,0.68,0.13,0.38,6,0.66,0.11,369,-0.06,0,7.58
2026,8,7.58,0.76,0.05,0.24,2,0.52,0.74,147,0.79,369,7.77
2026,9,7.77,0.78,0.01,0.24,4,0.24,0.68,221,0.19,147,8.08
2026,10,8.08,0.81,0.03,0.14,6,0.24,0.55,369,0.31,221,8.29
2027,1,6.8,0.68,0.07,0.34,15,0.78,0.7,757,0.0,0,7.68
2027,2,7.68,0.77,0.14,0.22,10,0.5,0.64,454,0.88,757,6.25
2027,3,6.25,0.62,0.1,0.44,8,0.2,0.29,454,-1.43,454,4.44
2027,4,4.44,0.44,0.17,0.46,0,0.0,0.0,0,-1.81,454,4.25
2027,5,4.25,0.42,0.17,0.58,4,0.55,0.62,227,-0.19,0,5.06
2027,6,5.06,0.51,0.12,0.54,2,0.68,0.62,113,0.81,227,5.52
2027,7,5.52,0.55,0.12,0.48,14,0.24,0.7,757,0.46,113,5.96
2027,8,5.96,0.6,0.19,0.38,8,0.46,0.18,454,0.44,757,4.9
2027,9,4.9,0.49,0.21,0.32,0,0.0,0.0,0,-1.06,454,5.01
2027,10,5.01,0.5,0.09,0.4,7,0.81,0.09,340,0.11,0,5.71
2028,1,2.8,0.28,0.25,0.72,12,0.21,0.73,549,0.0,0,4.63
2028,2,4.63,0.46,0.16,0.5,8,0.31,0.34,549,1.83,549,4.99
2028,3,4.99,0.5,0.16,0.52,3,0.48,0.5,164,0.36,549,5.88
2028,4,5.88,0.59,0.18,0.36,5,0.59,0.38,329,0.89,164,6.55
2028,5,6.55,0.66,0.14,0.34,1,0.68,0.72,82,0.67,329,7.12
2028,6,7.12,0.71,0.08,0.18,4,0.45,0.74,247,0.57,82,7.36
2028,7,7.36,0.74,0.08,0.2,0,0.0,0.0,0,0.24,247,7.08
2028,8,7.08,0.71,0.11,0.3,5,0.76,0.22,329,-0.28,0,7.68
2028,9,7.68,0.77,0.08,0.22,1,0.47,0.67,82,0.6,329,7.49
2028,10,7.49,0.75,0.02,0.22,8,0.57,0.35,549,-0.19,82,7.84
2029,1,5.1,0.51,0.14,0.42,3,0.35,0.75,187,0.0,0,5.77
2029,2,5.77,0.58,0.12,0.4,0,0.0,0.0,0,0.67,187,5.52
2029,3,5.52,0.55,0.23,0.56,4,0.8,0.29,187,-0.25,0,5.95
2029,4,5.95,0.6,0.13,0.3,2,0.79,0.66,125,0.43,187,6.59
2029,5,6.59,0.66,0.09,0.34,4,0.82,0.29,250,0.64,125,6.72
2029,6,6.72,0.67,0.18,0.34,1,0.5,0.71,125,0.13,250,6.76
2029,7,6.76,0.68,0.1,0.28,2,0.38,0.59,125,0.04,125,6.97
2029,8,6.97,0.7,0.05,0.24,0,0.0,0.0,0,0.21,125,7.0
2029,9,7.0,0.7,0.16,0.3,5,0.37,0.51,417,0.03,0,7.22
2029,10,7.22,0.72,0.12,0.22,5,0.79,0.6,312,0.22,417,6.81
2030,1,2.9,0.29,0.28,0.66,5,0.78,0.51,249,0.0,0,3.82
2030,2,3.82,0.38,0.2,0.66,8,0.28,0.38,415,0.92,249,4.98
2030,3,4.98,0.5,0.23,0.42,2,0.74,0.2,166,1.16,415,5.52
2030,4,5.52,0.55,0.17,0.5,1,0.88,0.24,83,0.54,166,6.03
2030,5,6.03,0.6,0.17,0.46,6,0.21,0.35,415,0.51,83,6.72
2030,6,6.72,0.67,0.12,0.34,5,0.75,0.58,415,0.69,415,5.85
2030,7,5.85,0.58,0.25,0.36,7,0.45,0.19,332,-0.87,415,5.48
2030,8,5.48,0.55,0.15,0.44,1,0.55,0.0,83,-0.37,332,5.72
2030,9,5.72,0.57,0.18,0.46,9,0.38,0.24,553,0.24,83,6.17
2030,10,6.17,0.62,0.08,0.32,7,0.33,0.1,415,0.45,553,5.32
2031,1,3.7,0.37,0.21,0.62,11,0.7,0.32,484,0.0,0,4.31
2031,2,4.31,0.43,0.24,0.56,5,0.46,0.71,387,0.61,484,4.02
2031,3,4.02,0.4,0.3,0.6,11,0.38,0.08,645,-0.29,387,5.05
2031,4,5.05,0.5,0.13,0.56,6,0.36,0.63,290,1.03,645,6.16
2031,5,6.16,0.62,0.08,0.38,9,0.64,0.01,645,1.11,290,6.5
2031,6,6.5,0.65,0.14,0.26,4,0.53,0.18,290,0.34,645,6.58
2031,7,6.58,0.66,0.26,0.3,0,0.0,0.0,0,0.08,290,6.25
2031,8,6.25,0.62,0.18,0.34,1,0.4,0.71,96,-0.33,0,6.31
2031,9,6.31,0.63,0.14,0.42,1,0.62,0.6,96,0.06,96,7.0
2031,10,7.0,0.7,0.17,0.24,7,0.42,0.22,484,0.69,96,7.48
2032,1,7.0,0.7,0.15,0.28,5,0.7,0.4,307,0.0,0,7.23
2032,2,7.23,0.72,0.12,0.28,3,0.28,0.51,153,0.23,307,7.72
2032,3,7.72,0.77,0.04,0.2,5,0.7,0.72,230,0.49,153,7.88
2032,4,7.88,0.79,0.12,0.14,4,0.47,0.64,230,0.16,230,8.01
2032,5,8.01,0.8,0.1,0.16,1,0.61,0.35,76,0.13,230,8.14
2032,6,8.14,0.81,0.02,0.24,6,0.53,0.54,307,0.13,76,7.9
2032,7,7.9,0.79,0.08,0.3,7,0.3,0.48,307,-0.24,307,7.83
2032,8,7.83,0.78,0.06,0.14,9,0.6,0.72,512,-0.07,307,7.97
2032,9,7.97,0.8,0.01,0.06,1,0.77,0.0,76,0.14,512,8.16
2032,10,8.16,0.82,0.07,0.14,3,0.43,0.34,230,0.19,76,8.48
2033,1,7.0,0.7,0.14,0.24,7,0.82,0.57,499,0.0,0,7.44
2033,2,7.44,0.74,0.07,0.2,3,0.38,0.36,199,0.44,499,7.81
2033,3,7.81,0.78,0.09,0.24,15,0.58,0.09,666,0.37,199,8.36
2033,4,8.36,0.84,0.02,0.26,9,0.46,0.33,666,0.55,666,7.37
2033,5,7.37,0.74,0.1,0.18,0,0.0,0.0,0,-0.99,666,7.03
2033,6,7.03,0.7,0.16,0.36,2,0.55,0.54,199,-0.34,0,7.11
2033,7,7.11,0.71,0.1,0.2,9,0.39,0.11,666,0.08,199,7.26
2033,8,7.26,0.73,0.07,0.24,12,0.47,0.11,666,0.15,666,5.8
2033,9,5.8,0.58,0.09,0.3,6,0.41,0.7,399,-1.46,666,4.91
2033,10,4.91,0.49,0.2,0.54,0,0.0,0.0,0,-0.89,399,4.6
2034,1,2.2,0.22,0.17,0.72,3,0.2,0.8,238,0.0,0,3.7
2034,2,3.7,0.37,0.23,0.58,3,0.41,0.39,238,1.5,238,5.03
2034,3,5.03,0.5,0.18,0.58,0,0.0,0.0,0,1.33,238,4.98
2034,4,4.98,0.5,0.27,0.54,4,0.82,0.0,238,-0.05,0,5.24
2034,5,5.24,0.52,0.14,0.54,1,0.77,0.07,79,0.26,238,5.41
2034,6,5.41,0.54,0.13,0.5,8,0.4,0.53,529,0.17,79,7.04
2034,7,7.04,0.7,0.13,0.38,5,0.63,0.44,396,1.63,529,5.93
2034,8,5.93,0.59,0.15,0.48,4,0.59,0.55,238,-1.11,396,6.21
2034,9,6.21,0.62,0.14,0.4,5,0.32,0.03,317,0.28,238,7.01
2034,10,7.01,0.7,0.04,0.36,5,0.57,0.66,238,0.8,317,7.33
2035,1,2.4,0.24,0.34,0.78,3,0.34,0.38,172,0.0,0,3.99
2035,2,3.99,0.4,0.27,0.56,5,0.24,0.77,345,1.59,172,5.13
2035,3,5.13,0.51,0.21,0.46,6,0.55,0.33,345,1.14,345,5.41
2035,4,5.41,0.54,0.25,0.4,6,0.71,0.34,345,0.28,345,5.88
2035,5,5.88,0.59,0.16,0.46,4,0.5,0.14,258,0.47,345,6.09
2035,6,6.09,0.61,0.11,0.42,7,0.75,0.62,431,0.21,258,6.75
2035,7,6.75,0.68,0.13,0.4,3,0.61,0.43,172,0.66,431,6.82
2035,8,6.82,0.68,0.08,0.22,9,0.78,0.27,575,0.07,172,7.38
2035,9,7.38,0.74,0.11,0.1,2,0.21,0.26,172,0.56,575,7.77
2035,10,7.77,0.78,0.04,0.16,1,0.46,0.78,86,0.39,172,8.17
2036,1,4.3,0.43,0.24,0.52,3,0.61,0.03,204,0.0,0,5.1
2036,2,5.1,0.51,0.26,0.6,3,0.35,0.78,204,0.8,204,6.22
2036,3,6.22,0.62,0.12,0.42,7,0.86,0.65,454,1.12,204,7.12
2036,4,7.12,0.71,0.08,0.3,0,0.0,0.0,0,0.9,454,6.98
2036,5,6.98,0.7,0.1,0.32,5,0.49,0.21,204,-0.14,0,7.49
2036,6,7.49,0.75,0.08,0.22,1,0.85,0.08,68,0.51,204,7.26
2036,7,7.26,0.73,0.15,0.24,3,0.83,0.57,136,-0.23,68,7.71
2036,8,7.71,0.77,0.04,0.12,2,0.31,0.58,136,0.45,136,7.75
2036,9,7.75,0.78,0.02,0.26,0,0.0,0.0,0,0.04,136,7.2
2036,10,7.2,0.72,0.1,0.34,2,0.55,0.63,136,-0.55,0,7.88
2037,1,3.7,0.37,0.22,0.68,0,0.0,0.0,0,0.0,0,3.46
2037,2,3.46,0.35,0.24,0.56,7,0.52,0.24,443,-0.24,0,4.89
2037,3,4.89,0.49,0.14,0.54,6,0.21,0.67,443,1.43,443,5.18
2037,4,5.18,0.52,0.13,0.48,10,0.79,0.23,591,0.29,443,5.19
2037,5,5.19,0.52,0.17,0.4,7,0.87,0.06,443,0.01,591,4.05
2037,6,4.05,0.4,0.23,0.48,3,0.43,0.11,177,-1.14,443,5.25
2037,7,5.25,0.52,0.17,0.54,0,0.0,0.0,0,1.2,177,5.02
2037,8,5.02,0.5,0.2,0.36,0,0.0,0.0,0,-0.23,0,4.29
2037,9,4.29,0.43,0.16,0.5,6,0.2,0.11,266,-0.73,0,4.62
2037,10,4.62,0.46,0.29,0.46,1,0.7,0.72,88,0.33,266,5.3
2038,1,5.7,0.57,0.18,0.38,6,0.7,0.37,345,0.0,0,6.15
2038,2,6.15,0.62,0.09,0.38,0,0.0,0.0,0,0.45,345,5.98
2038,3,5.98,0.6,0.15,0.52,8,0.23,0.0,345,-0.17,0,6.23
2038,4,6.23,0.62,0.08,0.32,9,0.74,0.55,431,0.25,345,7.07
2038,5,7.07,0.71,0.07,0.28,2,0.25,0.41,172,0.84,431,7.47
2038,6,7.47,0.75,0.09,0.3,1,0.35,0.64,86,0.4,172,7.7
2038,7,7.7,0.77,0.01,0.24,8,0.44,0.44,431,0.23,86,8.35
2038,8,8.35,0.84,0.12,0.14,1,0.49,0.25,86,0.65,431,8.49
2038,9,8.49,0.85,0.01,0.12,1,0.82,0.53,86,0.14,86,8.34
2038,10,8.34,0.83,0.04,0.14,8,0.9,0.03,431,-0.15,86,8.55
2039,1,4.7,0.47,0.17,0.54,6,0.88,0.1,477,0.0,0,4.68
2039,2,4.68,0.47,0.2,0.58,0,0.0,0.0,0,-0.02,477,4.58
2039,3,4.58,0.46,0.2,0.54,1,0.3,0.7,95,-0.1,0,5.5
2039,4,5.5,0.55,0.16,0.44,6,0.72,0.4,286,0.92,95,6.06
2039,5,6.06,0.61,0.13,0.36,11,0.74,0.13,477,0.56,286,6.93
2039,6,6.93,0.69,0.15,0.28,8,0.4,0.78,382,0.87,477,5.77
2039,7,5.77,0.58,0.1,0.48,9,0.51,0.6,636,-1.16,382,6.61
2039,8,6.61,0.66,0.08,0.46,15,0.65,0.68,636,0.84,636,6.2
2039,9,6.2,0.62,0.12,0.44,1,0.63,0.16,95,-0.41,636,6.0
2039,10,6.0,0.6,0.16,0.3,0,0.0,0.0,0,-0.2,95,5.66
2040,1,6.4,0.64,0.18,0.38,8,0.53,0.18,383,0.0,0,6.9
2040,2,6.9,0.69,0.11,0.3,9,0.64,0.71,479,0.5,383,7.36
2040,3,7.36,0.74,0.04,0.32,1,0.67,0.75,95,0.46,479,7.28
2040,4,7.28,0.73,0.17,0.22,1,0.86,0.06,95,-0.08,95,7.62
2040,5,7.62,0.76,0.16,0.18,7,0.7,0.29,479,0.34,95,7.84
2040,6,7.84,0.78,0.03,0.1,11,0.51,0.61,479,0.22,479,6.1
2040,7,6.1,0.61,0.12,0.28,2,0.54,0.54,95,-1.74,479,6.19
2040,8,6.19,0.62,0.06,0.36,15,0.3,0.21,639,0.09,95,6.73
2040,9,6.73,0.67,0.05,0.4,7,0.24,0.55,383,0.54,639,5.7
2040,10,5.7,0.57,0.14,0.36,6,0.54,0.1,383,-1.03,383,6.53
2041,1,6.9,0.69,0.14,0.34,10,0.56,0.54,578,0.0,0,7.11
2041,2,7.11,0.71,0.11,0.3,1,0.57,0.69,86,0.21,578,7.4
